HOT9,YJコード,組成の記述
114356001,4300410A4029,テクネMDP注射液（925MBq）
114357701,4300410D1026,テクネMDPキット
109277601,4300411A1024,ラングシンチＴｃ-99ｍ注
109278301,4300411A2020,テクネMAAキット
119302201,4300412A1029,テクネシンチ注?１０Ｍ
109279001,4300412A1037,テクネシンチ注?２０Ｍ
109279002,4300412A1045,テクネゾール
109280601,4300413A1023,クリアボーン注
109281301,4300415A1022,ヘパティメージ注
109282001,4300415X1025,クリアボーンキット
114358401,4300416A1027,キドニーシンチキット
114359101,4300417A1021,テクネフチン酸キット
109283701,4300418D1030,セレブロテックキット
109284401,4300419A1020,プールシンチ注
109285101,4300420A1023,インジウムＤＴＰＡ（111In）注
114360701,4300422A1022,放射性クロム酸ナトリウム注射液
109286801,4300423A1027,クリプトン(81mＫr)ジェネレータ
114361401,4300424A1021,放射性ヨウ化人血清アルブミン注射液
114362101,4300425A1026,放射性ヨウ化馬尿酸ナトリウム注射液
114363801,4300426A1020,アドステロール?I131注射液
109288201,4300428A1046,クエン酸ガリウム(67Ｇａ)注ＮＭＰ
109288202,4300428A1054,クエン酸ガリウム-Ga67注射液
109289901,4300430A1027,塩化インジウム（111Ｉn）注
109290501,4300431A1021,パーヒューザミン注
114848001,4300431A1030,イオフェタミン（123I）注射液「第一」（222MBq）
109291201,4300432A1034,塩化タリウム(201Ｔl)注ＮＭＰ
109291202,4300432A1042,塩化タリウム-Tl201注射液
109292901,4300435A1020,アシアロシンチ注
109293601,4300436A1032,インジウム（111Ｉn）オキシン液
114364501,4300437A1029,ミオMIBG-I123注射液
109294301,4300438A1023,カルディオダイン注
114365201,4300439D1024,カーディオライト第一
114366901,4300440D1027,カーディオライト注射液第一（600MBq）
116975101,4300440D2023,カーディオライト注射液第一（370MBq）
116976801,4300440D3020,カーディオライト注射液第一（740MBq）
114367601,4300441A1025,フェオMIBG-I131注射液
114368301,4300442G1022,ニューロライト第一
114369001,4300443A1024,ニューロライト注射液第一
114370601,4300444G1021,テクネMAG3キット
114371301,4300445A1023,テクネMAG3注射液（200MBq）
114372001,4300445A2020,テクネMAG3注射液（300MBq）
114373701,4300445A3026,テクネMAG3注射液（400MBq）
109295001,4300445A4022,ＭＡＧシンチ注
109297401,4300446D1024,マイオビュー「注射用」
109298101,4300446G1020,マイオビュー注シリンジ
116254701,4300447A1022,ベンゾダイン注
118193701,4300449A1021,メタストロン注
118283501,4300450G1027,ゼヴァリンインジウム（111In）静注用セット
114376801,4300700G1082,ジーナイガス?Xe133
109302501,4300700G3026,キセノン-１３３ＶＳＳガス
109305602,4411001F1040,**レスタミンコーワ錠10mg
109304902,4411001F1059,ベナ錠10mg
109308702,4411002B1086,**レスタミンAコーワ散10%
109309401,4411400A1025,10mgレスミン注射液
109310001,4411400A2021,30mgレスミン注射液
109311701,4411400A3036,※ベナスミン注30mg
109313102,4412002F1034,ベネン錠1mg
109314802,4412002Q1035,ベネンシロップ0.033%
109315501,4413002B1030,ヒベルナ散10％
109316201,4413002C1035,*ピレチア細粒10％
109318601,4413002F1031,ピレチア錠(5mg)
109317901,4413002F1040,ヒベルナ糖衣錠5mg
109321601,4413002F2054,ピレチア錠(25mg)
109320901,4413002F2062,ヒベルナ糖衣錠25mg
109324702,4413003Q1037,アリメジンシロップ０．０５％
109325402,4413004C1042,*メキタジン細粒0.6％「タイヨー」
114379901,4413004C2022,ゼスラン小児用細粒0.6％
114380501,4413004C2030,ニポラジン小児用細粒０．６％
116235601,4413004C2057,**メキタジン小児用細粒0.6％「タイヨー」
109334601,4413004F1170,ハレムニン錠3mg
109335301,4413004F1189,ヒスポラン錠3mg
109331501,4413004F1197,アリマン錠３mg
109328501,4413004F1200,*ニポラジン錠３ｍｇ
109326103,4413004F1219,メキタジン錠3mg「タイヨー」
115701701,4413004F1227,シークナロン錠3mg
109336001,4413004F1235,※メキタジン錠3mg「ツルハラ」
109330801,4413004F1243,*メキタミン錠3mg
109327801,4413004F1251,ゼスラン錠３mg
109338401,4413004F1260,**ベナンザール錠３ｍｇ
109337702,4413004F1278,**メキタゼノン錠3mg
109339101,4413004Q1058,ゼスラン小児用シロップ0.03％
109340701,4413004Q1066,*ニポラジン小児用シロップ０.０３％
115229601,4413004Q1074,*メキタジン小児用シロップ0.03％「タイヨー」
115316301,4413004R1029,メキタジンDS0.6％「KN」
109341402,4413400A1046,*ヒベルナ注25mg
109347601,4415400A1040,ハイスタミン注２mg￥ｎ
109353701,4419001Q1082,※クロルフェニラミンマレイン酸塩・シロップ0.05％「ホエイ」
109350602,4419001Q1090,*クロダミンシロップ0.05％
109352001,4419001Q1104,**クロルフェニラミンマレイン酸塩シロップ0.05％「NP」
109354401,4419002B1033,*ポララミン散1％
109355101,4419002F1027,ポララミン錠2mg
117297301,4419002F1035,ネオマレルミン錠2mg
109356802,4419002G1111,**ネオマレルミンTR錠6mg
109362901,4419002Q1087,※ポラジットシロップ0.04％
109363601,4419002Q1095,ポララミンシロップ0.04％
113312701,4419002Q1109,※※マゴチミンシロップ0.04%
109360501,4419002Q1117,**アニミングシロップ0.04％
109365001,4419002R1031,ポララミンドライシロップ0.2％
109366711,4419003B1046,マレイン酸クロルフェニラミン散１％「ホエイ」
109366715,4419003B1127,ネオベナコン散
109366709,4419003B1275,マレイン酸クロルフェニラミン散１％「NP」
109366710,4419003B1283,**ビスミラー散1%
109366716,4419003B1291,クロルフェニラミンマレイン酸塩散1％「日医工」
109366704,4419003B1305,アレルギン散１％
109366718,4419003B1321,*ヒスタール散1％
109366701,4419003B1330,**クロルフェニラミンマレイン酸塩散１％「イセイ」
109368101,4419003F2060,*ヒスタール錠4mg
109399505,4419008F1415,*インベスタン錠1mg
109404601,4419008Q1165,インベスタンシロップ0.01％
109407701,4419008R1020,インベスタンドライシロップ（0.1％）
109410701,4419008R1080,テルギンＧドライシロップ0.1％
109408403,4419008R1098,クレマニルドライシロップ0.1%
109409101,4419008R1101,**クレ・ママレットドライシロップ０．１％
109413801,4419400A1023,ポララミン注5mg
109414502,4419401A1028,2mgクロダミン注
109415206,4419401A2032,5mgクロダミン注
109415201,4419401A2067,フェニラミン注５
109415203,4419401A2083,**ビスミラー注5mg
109416902,4419401A3020,クロール・トリメトン注10mg
109416903,4419401A3055,**ネオレスタール注射液１０ｍｇ
109417602,4419500A1030,レスカルミン注
109418303,4420001F1058,*リドーラ錠3mg
109419001,4420001F1066,*グレリース錠3mg
109420601,4420001F1074,リザスト錠３mg
109422001,4420002F1036,ブシラント錠100
109424401,4420002F1052,ブシレート錠100
109425101,4420002F1060,ブリマーニ錠100mg
109427501,4420002F1087,ラルビル錠100
109429901,4420002F1109,レマルク錠100
109421301,4420002F1117,リマチル錠100ｍｇ
109423702,4420002F1125,ブシラミン錠100mg「トーワ」
109431201,4420002F2032,ブシレート錠50
109430501,4420002F2059,リマチル錠50ｍｇ
118662801,4420002F2067,ブシラミン錠50mg「トーワ」
118726701,4420002F2075,レマルク錠50
109435001,4420402A1031,シオゾール注10mg
109436701,4420402A2038,シオゾール注25mg
109438102,4490001C1056,インタール細粒10％￥ｎ
113326401,4490001C1064,プレント細粒10％
115794902,4490001C1072,アレルナート細粒10％
109440401,4490002C1123,*リザベン細粒10％
109439805,4490002C1131,*トピアス細粒10％
109439802,4490002C1158,※ブレクルス細粒10％
109445901,4490002M1315,リザベンカプセル100mg
109442813,4490002M1323,ルミオスカプセル１００ｍｇ
109442825,4490002M1331,*トラニラストカプセル100「オーハラ」
109442814,4490002M1340,*リチゲーンカプセル100ｍｇ
109442824,4490002M1358,トラニラストカプセル100mg「日医工」
109442837,4490002M1366,*テイブロックカプセル１００ｍｇ
109442826,4490002M1374,セシリノールカプセル100mg
109442812,4490002M1382,*トラニラストカプセル100mg「タイヨー」
109442815,4490002M1404,※ブレクルスカプセル100mg
109442801,4490002M1412,**フスチゲンカプセル１００ｍｇ
109442829,4490002M1420,**ラミセンスカプセル100mg
109442839,4490002M1439,**トラニラストカプセル100mg「ＣＨ」
109448001,4490002R1142,*リザベンドライシロップ5％
109446614,4490002R1150,*トラニラストドライシロップ５％「オーハラ」
109446608,4490002R1169,**リチゲーンドライシロップ5%
109446613,4490002R1177,トラニラストDS5％小児用「日医工」
109446606,4490002R1185,*トラニラストDS5％「タイヨー」
109446616,4490002R1193,**トラニラストＤＳ5％「ＣＨ」
109449701,4490003F1027,フマル酸ケトチフェン錠1mg「EMEC」￥ｎ
109450324,4490003M1182,ベナピーカプセル
109450306,4490003M1239,ケトテンカプセル１mg
109450311,4490003M1247,サラチンカプセル1mg
109450312,4490003M1255,サルジメンカプセル1ｍｇ
109451001,4490003M1263,＊ザジテンカプセル1mg
109450319,4490003M1280,フマルフェンカプセル1mg
109450323,4490003M1298,デズワルトカプセル１mg
109450309,4490003M1301,ケトチフェンカプセル1mg「TYK」
109450307,4490003M1310,*ケトチフェンカプセル1mg「タイヨー」
109450320,4490003M1328,**ケトチロンカプセル１mg
109450313,4490003M1336,※スプデルカプセル1mg
109450317,4490003M1344,※マゴチフェンカプセル1mg
109455802,4490003Q1095,サルジメンシロップ0.02％
109458901,4490003Q1109,*ジキリオンシロップ0.02％
109454101,4490003Q1117,セキトンシロップ0.02％
109452701,4490003Q1125,＊ザジテンシロップ0.02%
109456501,4490003Q1133,*ケトチフェンシロップ0.02%「タイヨー」
109457201,4490003Q1141,ケトチフェンシロップ0.02％「TYK」
109453401,4490003Q1150,※※スプデルシロップ小児用0.02％
109459601,4490003Q2040,ジキリオン内服液0.02％
109462614,4490003R1147,ベナピードライシロップ
109462601,4490003R1198,ケトテンDS0.1％
109462606,4490003R1201,サラチンドライシロップ0.1％
109462617,4490003R1210,サルジメンドライシロップ0.1％
109461901,4490003R1228,＊ザジテンドライシロップ0.1％
109462608,4490003R1236,*サジフェンドライシロップ0.1％
109462602,4490003R1244,ケトチフェンドライシロップ0.1％「タイヨー」
109462611,4490003R1252,フマルフェンドライシロップ0.1％
109462604,4490003R1260,ケトチフェンDS0.1％「TYK」
109462612,4490003R1279,**ケトチロンDS0.1％
109462607,4490003R1287,※スプデルDS小児用0.1％
109462618,4490003R1295,※マゴチフェンドライシロップ0.1%
109465701,4490004D1020,アゼプチン顆粒0.2％￥ｎ
109467101,4490004F1021,アゼプチン錠0.5mg￥ｎ
119896601,4490004F1048,**ビフェルチン錠0.5
119794501,4490004F1056,※※ラスプジン錠0.5mg
109468801,4490004F2028,アゼプチン錠1mg￥ｎ
109469506,4490004F2044,アゼピット錠1mg
109469507,4490004F2060,アドメッセン錠1ｍｇ
109469527,4490004F2133,ビフェルチン錠1
109469520,4490004F2249,アストプチン錠1mg
109469501,4490004F2265,塩酸アゼラスチン錠「イワキ」1mg
109469509,4490004F2290,ラスプジン錠1mg
109475601,4490005F1042,アトピクト錠30mg
109482401,4490005F1158,セドリプス錠30mg
117762601,4490005F1336,オキサトミド錠「クニヒロ」30mg
109492301,4490005F1344,*ヒシレタン錠30mg
109478701,4490005F1352,※オキサトーワ錠30mg
109488601,4490005F1360,デルトーマ錠30mg
113354701,4490005F1379,**スパクリット錠30mg
109473201,4490005F1387,セルテクト錠30
109485501,4490005F1395,オキサトミド錠30mg「タイヨー」
109480001,4490005F1409,オキロット錠30mg
109476302,4490005F1417,アレトン錠30mg
109474901,4490005F1425,アデコック錠30mg
113357801,4490005F1433,*オキサトミド錠30mg「EMEC」￥ｎ
113355401,4490005F1441,※メクテクト錠30mg
109477001,4490005F1450,イワトミド錠30mg
113351601,4490005F1468,オキサトミド錠30mg「ZE」
113353001,4490005F1476,ガーランド錠３０ｍｇ
109486201,4490005F1484,*セルトミド錠30mg
109493002,4490005F1492,**ペペシン錠30ｍｇ
115707901,4490005F1506,*セルマレン錠30mg
109494704,4490005F1514,**オキサトミド錠30mg「ＣＨ」
109494704,4490005F1522,**，*オキサトミド錠30mg「タナベ」
109496102,4490005Q1035,セキタールシロップ0.2%
113360801,4490005R1278,※オキサトーワDS小児用2％
109508101,4490005R1286,デルトーマＤ．Ｓ．２％
113363901,4490005R1294,**スパクリットドライシロップ2%
109497801,4490005R1308,セルテクトドライシロップ2%
109505001,4490005R1316,オキサトミドドライシロップ小児用2％「タイヨー」
109501201,4490005R1324,オキロットDS小児用２％
109498502,4490005R1332,アレトンドライシロップ2％
109499201,4490005R1340,イワトミドドライシロップ2％
113362201,4490005R1359,ガーランドドライシロップ２％
109506701,4490005R1367,*セルトミドドライシロップ2％
113364601,4490005R1375,※メクテクトドライシロップ2%
109513502,4490005R1383,*ペペシンドライシロップ2％
109509801,4490005R1391,＊トーラスタンDS2%
115708601,4490005R1405,*セルマレンDS2％
109515901,4490006F1020,ソルファ25mg錠
109516601,4490006F2027,ソルファ50mg錠
109517303,4490007C1037,ロメット細粒小児用10％
109518003,4490007F1033,ロメット錠150mg
109521001,4490009M1040,＊タザレストカプセル75mg
109522701,4490010N1021,ケタスカプセル10mg
109524101,4490010N1048,ピナトスカプセル10mg
109526502,4490011F1021,アレギサール錠10mg
109527201,4490011F1030,ペミラストン錠１０ｍｇ
115212801,4490011F1048,アルジキサール錠10
115259302,4490011F1056,タツモール錠10mg
115334701,4490011F1064,モナソサール錠10mg
115308801,4490011F1080,※ペミロラストＫ錠10mg「マイラン」
109528902,4490011F2028,アレギサール錠5mg
109529601,4490011F2036,ペミラストン錠５ｍｇ
115211101,4490011F2044,アルジキサール錠5
115333001,4490011F2052,モナソサール錠5mg
116361201,4490011F2079,タツモール錠5mg
115307101,4490011F2087,※ペミロラストＫ錠5mg「マイラン」
116362901,4490011R1052,タツモールドライシロップ0.5%
109531901,4490011R1060,ペミラストンドライシロップ０．５％
109530204,4490011R1079,*アレギサールドライシロップ0.5％
115309501,4490011R1087,※ペミロラストＫドライシロップ0.5%「マイラン」
109532601,4490012F1026,ドメナン錠100mg
109533301,4490012F1034,ベガ錠100mg
120119201,4490012F1042,*オザグレル錠100「KN」
109534001,4490012F2022,ドメナン錠200mg
109535701,4490012F2030,ベガ錠200mg
115220302,4490012F2049,オザグレル錠200「KN」
109536403,4490013M1020,ダレンカプセル1mg
109537102,4490013M1038,レミカットカプセル1mg
109538803,4490013M2026,ダレンカプセル2mg
109539502,4490013M2034,レミカットカプセル2mg
109540102,4490014F1025,アレジオン錠10
114849701,4490014F1033,塩酸エピナスチン錠10mg「アメル」
114850301,4490014F1041,アズサレオン錠10
114851001,4490014F1050,アルピード錠１０
114852701,4490014F1068,アレナピオン錠10
114853401,4490014F1076,エルピナン錠10
114854101,4490014F1084,アレルオフ錠10
114855802,4490014F1092,ヘルボッツ錠10
115203601,4490014F1106,アスモット錠10ｍｇ
116297401,4490014F1114,エピナジオン錠10
117455701,4490014F1122,チムケント錠１０
119826301,4490014F1149,**アレジオテック錠１０
119931401,4490014F1157,**ピナジオン錠10mg
109541802,4490014F2021,アレジオン錠20
114856501,4490014F2030,ユピテル錠20
114857201,4490014F2048,塩酸エピナスチン錠20mg「アメル」
114858901,4490014F2056,エピナスチン錠20mg「KT」
114859601,4490014F2064,アズサレオン錠20
114861901,4490014F2080,アルピード錠２０
114863301,4490014F2102,メデジオン錠20
114864002,4490014F2110,アスモット錠20ｍｇ
114865701,4490014F2129,アレナピオン錠20
114866401,4490014F2137,アレゲイン錠２０
114867101,4490014F2145,エルピナン錠20
114868801,4490014F2153,チムケント錠２０
114869501,4490014F2161,アレルオフ錠20
114870101,4490014F2170,アレジオテック錠２０
114871801,4490014F2188,エピナジオン錠20
114872502,4490014F2196,ヘルボッツ錠20
114862601,4490014F2218,**エピナスチン塩酸塩錠20mg「タイヨー」
114860201,4490014F2226,**ピナジオン錠20mg
114873202,4490014M1024,アレルナシン微粒状軟カプセル20（分包）
116617001,4490014R1021,アレジオンドライシロップ１％
119914701,4490014R1030,アズサレオン小児用ドライシロップ1％
119918501,4490014R1048,エピナジオンDS小児用１％
119795201,4490014R1056,エルピナンDS小児用1％
117305501,4490014S1040,**エピナスチン塩酸塩内用液0.2％「タイヨー」
109544901,4490016M1023,アイピーディカプセル50
118008401,4490016M1031,トシラートカプセル50mg
118646801,4490016M1040,*スプラタストトシル酸塩カプセル50mg「サワイ」
118651202,4490016M1066,**スプラタストトシル酸塩カプセル50mg「タナベ」
109545601,4490016M2020,アイピーディカプセル100
117296601,4490016M2038,スプラタストトシル酸塩カプセル100mg「タイヨー」
117465601,4490016M2046,トシラートカプセル100mg
117965101,4490016M2062,スプラタストトシル酸塩カプセル100mg「サワイ」
117466302,4490016M2070,**スプラタストトシル酸塩カプセル100mg「タナベ」
114382901,4490016R1020,アイピーディドライシロップ5%
117853101,4490017F1029,プランルカスト錠１１２．５「ＥＫ」
119089201,4490017F1037,プランルカスト錠１１２．５ｍｇ「ＡＦＰ」
119182001,4490017F1045,プランルカスト錠112.5mg「TYK」
118848601,4490017F2025,プランルカスト錠２２５「ＥＫ」
109546301,4490017M1036,オノンカプセル112.5mg
118019001,4490017M1044,プランルカストカプセル１１２．５ｍｇ「ＤＫ」
117931601,4490017M1052,プランルカストカプセル１１２．５ｍｇ「科研」
117807401,4490017M1060,プランルカストカプセル112.5mg「タイヨー」
117892001,4490017M1079,プランルカストカプセル112.5mg「日医工」
118901801,4490017M1087,プランルカストカプセル112.5mg「トーワ」
118854701,4490017M1095,プランルカストカプセル112.5mg「マイラン」
119181301,4490017M1109,プランルカストカプセル112.5mg「サワイ」
109547001,4490017R1033,オノンドライシロップ10%
118025101,4490017R1041,プランルカストドライシロップ１０％「ＡＦＰ」
118027501,4490017R1050,プランルカストドライシロップ１０％「ＤＫ」
117852401,4490017R1068,プランルカストＤＳ１０％「ＥＫ」
117915601,4490017R1076,プランルカストDS10％「MED」
118026801,4490017R1084,プランルカストドライシロップ10％「NP」
117834001,4490017R1092,プランルカストドライシロップ10％「NT」
118023702,4490017R1106,プランルカストDS10％「TYK」
117794701,4490017R1114,プランルカストDS10％「アメル」
118020601,4490017R1122,プランルカストＤＳ１０％「オーハラ」
118021301,4490017R1130,プランルカストDS10％「サワイ」
117806701,4490017R1149,プランルカストドライシロップ10％「タイヨー」
118022001,4490017R1157,プランルカストDS10％「タカタ」
118024401,4490017R1165,プランルカストDS10％「トーワ」
117893701,4490017R1173,プランルカストDS10％「日医工」
118407501,4490017R1181,プランルカストＤＳ10％「ＴＣＫ」
118855401,4490017R1190,プランルカストドライシロップ10%「マイラン」
109548701,4490018D1022,ブロニカ顆粒10％
109549401,4490018F1023,ブロニカ錠40
109550001,4490018F2020,ブロニカ錠80
109551701,4490019F1028,エバステル錠5mg
118623902,4490019F1036,エバスチン錠5mg「ＣＨ」
118422801,4490019F1044,￥ｎエバスチン錠5mg「JG」
118620801,4490019F1052,エバスチン錠５mg「MED」
118326901,4490019F1060,エバスチン錠５mg「ＮＳ」
118405101,4490019F1079,エバスチン錠5ｍｇ「ＴＣＫ」
118626001,4490019F1087,エバスチン錠５mg「YD」
118515701,4490019F1095,エバスチン錠5mg「科研」
118621501,4490019F1109,エバスチン錠5mg「ケミファ」
118622201,4490019F1117,エバスチン錠５mg「サワイ」
118624601,4490019F1125,エバスチン錠5mg「タカタ」
118625301,4490019F1133,エバスチン錠5mg「トーワ」
118446401,4490019F1141,エバスチン錠5mg「日医工」
118538601,4490019F1150,エバスチン錠5mg「マイラン」
109552401,4490019F2024,エバステル錠10mg
118630702,4490019F2032,エバスチン錠10mg「ＣＨ」
118423501,4490019F2040,￥ｎエバスチン錠10mg「JG」
118627701,4490019F2059,エバスチン錠10mg「MED」
118327601,4490019F2067,エバスチン錠10mg「ＮＳ」
118406801,4490019F2075,エバスチン錠10ｍｇ「ＴＣＫ」
118633801,4490019F2083,エバスチン錠10mg「YD」
118516401,4490019F2091,エバスチン錠10mg「科研」
118628401,4490019F2105,エバスチン錠10mg「ケミファ」
118629101,4490019F2113,エバスチン錠10mg「サワイ」
118631401,4490019F2121,エバスチン錠10mg「タカタ」
118632101,4490019F2130,エバスチン錠10mg「トーワ」
118447101,4490019F2148,エバスチン錠10mg「日医工」
118539301,4490019F2156,エバスチン錠10mg「マイラン」
116729001,4490019F3020,エバステルOD錠5mg
118611602,4490019F3039,エバスチンOD錠5mg「DK」
118606201,4490019F3047,エバスチンOD錠５mg「MED」
118605501,4490019F3055,エバスチンOD錠５mg「NP」
118272901,4490019F3063,エバスチンOD錠5mg「SN」
118609301,4490019F3071,エバスチンOD錠5mg「ZE」
118517101,4490019F3080,エバスチンOD錠5mg「科研」
118607901,4490019F3098,エバスチンOD錠5mg「ケミファ」
118608601,4490019F3101,エバスチンOD錠５mg「サワイ」
118353501,4490019F3110,エバスチンOD錠5mg「タイヨー」
118610901,4490019F3128,エバスチンOD錠5mg「タカタ」
118448801,4490019F3136,エバスチンOD錠5mg「日医工」
119375601,4490019F3144,エバスチンＯＤ錠５mg「ＮＳ」
119405001,4490019F3152,エバスチンＯＤ錠５mg「ＹＤ」
116730601,4490019F4027,エバステルOD錠10mg
118619202,4490019F4035,エバスチンOD錠10mg「DK」
118614701,4490019F4043,エバスチンOD錠10mg「MED」
118613001,4490019F4051,エバスチンOD錠10mg「NP」
118273601,4490019F4060,エバスチンOD錠10mg「SN」
118617801,4490019F4078,エバスチンOD錠10mg「ZE」
118518801,4490019F4086,エバスチンOD錠10mg「科研」
118615401,4490019F4094,エバスチンOD錠10mg「ケミファ」
118616101,4490019F4108,エバスチンOD錠10mg「サワイ」
118354201,4490019F4116,エバスチンOD錠10mg「タイヨー」
118618501,4490019F4124,エバスチンOD錠10mg「タカタ」
118449501,4490019F4132,エバスチンOD錠10mg「日医工」
119376301,4490019F4140,エバスチンＯＤ錠10mg「ＮＳ」
119406701,4490019F4159,エバスチンＯＤ錠10mg「ＹＤ」
109553102,4490020F1020,ジルテック錠5
117974302,4490020F1047,セチリジン塩酸塩錠5mg「ＣＨ」
117975001,4490020F1055,セチリジン塩酸塩錠5mg「ＣＨＯＳ」
117972901,4490020F1063,セチリジン塩酸塩錠5mg「KTB」
117857901,4490020F1071,セチリジン塩酸塩錠５mg「MED」
117970501,4490020F1080,セチリジン塩酸塩錠５mg「ＭＮＰ」
117969901,4490020F1098,セチリジン塩酸塩錠５mg「NP」
117832601,4490020F1101,セチリジン塩酸塩錠5mg「NT」
117766401,4490020F1110,セチリジン塩酸塩錠5mg「PH」
117968201,4490020F1128,セチリジン塩酸塩錠5mg「SN」
117783101,4490020F1136,セチリジン塩酸塩錠5ｍｇ「ＴＣＫ」
117978101,4490020F1144,セチリジン塩酸塩錠5mg「TOA」
117979802,4490020F1152,セチリジン塩酸塩錠5mg「TYK」
117982801,4490020F1160,セチリジン塩酸塩錠5mg「ＹＤ」
117864701,4490020F1179,セチリジン塩酸塩錠5mg「アメル」
117967501,4490020F1187,セチリジン塩酸塩錠5mg「イワキ」
117861601,4490020F1195,セチリジン塩酸塩錠５「オーハラ」
117933001,4490020F1209,セチリジン塩酸塩錠5mg「科研」
117971201,4490020F1217,セチリジン塩酸塩錠5mg「クニヒロ」
117973601,4490020F1225,セチリジン塩酸塩錠５mg「サワイ」
117789301,4490020F1233,セチリジン塩酸塩錠5mg「タイヨー」
117976701,4490020F1241,セチリジン塩酸塩錠５mg「タカタ」
117911801,4490020F1250,セチリジン塩酸塩錠5mg「タナベ」
117977401,4490020F1268,セチリジン塩酸塩錠5mg「ツルハラ」
117922401,4490020F1276,セチリジン塩酸塩錠５ｍｇ「テイコク」
117980401,4490020F1284,セチリジン塩酸塩錠5mg「トーワ」
117884501,4490020F1292,セチリジン塩酸塩錠5mg「日医工」
118208801,4490020F1314,セチリジン塩酸塩錠５ｍｇ「ＮＰＩ」
117981101,4490020F1322,セチリジン塩酸塩錠5mg「マイラン」
117966803,4490020F1330,*セチリジン塩酸塩錠５「ＮＵＰ」
109554802,4490020F2027,ジルテック錠10
117991002,4490020F2043,セチリジン塩酸塩錠10mg「ＣＨ」
117992701,4490020F2051,セチリジン塩酸塩錠10mg「ＣＨＯＳ」
117989701,4490020F2060,セチリジン塩酸塩錠10mg「KTB」
117858601,4490020F2078,セチリジン塩酸塩錠10mg「MED」
117987301,4490020F2086,セチリジン塩酸塩錠10mg「ＭＮＰ」
117986601,4490020F2094,セチリジン塩酸塩錠10mg「NP」
117833301,4490020F2108,セチリジン塩酸塩錠10mg「NT」
117767101,4490020F2116,セチリジン塩酸塩錠10mg「PH」
117985901,4490020F2124,セチリジン塩酸塩錠10mg「SN」
117784801,4490020F2132,セチリジン塩酸塩錠10ｍｇ「ＴＣＫ」
117995801,4490020F2140,セチリジン塩酸塩錠10mg「TOA」
117996502,4490020F2159,セチリジン塩酸塩錠10mg「TYK」
117999601,4490020F2167,セチリジン塩酸塩錠10mg「ＹＤ」
117865401,4490020F2175,セチリジン塩酸塩錠10mg「アメル」
117984201,4490020F2183,セチリジン塩酸塩錠10mg「イワキ」
117862301,4490020F2191,セチリジン塩酸塩錠１０「オーハラ」
117934701,4490020F2205,セチリジン塩酸塩錠10mg「科研」
117988001,4490020F2213,セチリジン塩酸塩錠10mg「クニヒロ」
117990301,4490020F2221,セチリジン塩酸塩錠10mg「サワイ」
117790901,4490020F2230,セチリジン塩酸塩錠10mg「タイヨー」
117993401,4490020F2248,セチリジン塩酸塩錠10mg「タカタ」
117912501,4490020F2256,セチリジン塩酸塩錠10mg「タナベ」
117994101,4490020F2264,セチリジン塩酸塩錠10mg「ツルハラ」
117923101,4490020F2272,セチリジン塩酸塩錠１０ｍｇ「テイコク」
117997201,4490020F2280,セチリジン塩酸塩錠10mg「トーワ」
117885201,4490020F2299,セチリジン塩酸塩錠10mg「日医工」
118209501,4490020F2310,セチリジン塩酸塩錠１０ｍｇ「ＮＰＩ」
117998901,4490020F2329,セチリジン塩酸塩錠10mg「マイラン」
117983503,4490020F2337,*セチリジン塩酸塩錠１０「ＮＵＰ」
119923901,4490020F3023,セチリジン塩酸塩OD錠５mg「サワイ」
119924601,4490020F4020,セチリジン塩酸塩OD錠10mg「サワイ」
117262101,4490020R1027,ジルテックドライシロップ1.25％
113368401,4490021F1025,バイナス錠50mg
113369101,4490021F2021,バイナス錠75mg
113370701,4490022F1038,*タリオン錠5mg
113371401,4490022F2034,*タリオン錠10mg
117900201,4490022F3022,タリオンOD錠5mg
117901901,4490022F4029,タリオンOD錠10mg
113807801,4490023F1024,アレグラ錠60mg￥ｎ
117703901,4490023F2020,アレグラ錠30mg￥ｎ
113883201,4490024F1029,アコレート錠20mg
113884901,4490024F2025,アコレート錠40mg
114383601,4490025F1023,アレロック錠2.5
114384301,4490025F2020,アレロック錠5
120141301,4490025F3026,アレロックOD錠2.5
120142001,4490025F4022,アレロックOD錠5
118190601,4490026C1021,キプレス細粒4mg
118186901,4490026C1030,シングレア細粒４ｍｇ
114385001,4490026F1044,キプレスチュアブル錠5mg
114386701,4490026F1052,シングレアチュアブル錠５ｍｇ
114387401,4490026F2040,キプレス錠10mg
114388101,4490026F2059,シングレア錠１０ｍｇ
118289701,4490026F3020,キプレス錠5mg
118245301,4490026F3039,シングレア錠５ｍｇ
114946301,4490027F1022,クラリチン錠10mg
116259201,4490027F2029,クラリチンレディタブ錠10mg
118229301,4490027R1029,クラリチンドライシロップ1％
120367701,4490028F1027,ザイザル錠5mg
180292401,4490400A1037,*治療用アレルゲンエキス皮下注「トリイ」アカマツ花粉1:100
180293101,4490400A1045,*治療用アレルゲンエキス皮下注「トリイ」アカマツ花粉1:1,000
180294801,4490400A1053,*治療用アレルゲンエキス皮下注「トリイ」アカマツ花粉1:10,000
180296201,4490400A1061,*治療用アレルゲンエキス皮下注「トリイ」アスペルギルス1:1,000
180300601,4490400A1070,*治療用アレルゲンエキス皮下注「トリイ」アルテルナリア1:1,000
180308201,4490400A1088,*治療用アレルゲンエキス皮下注「トリイ」カンジダ1:1,000
