容量<BR>[Number][Unit]<<BR>>成分分量<BR>[ActIngreName][Number][Unit]<<BR>>熱量<BR>[Number][Unit][Number][Unit],1
[Number][Unit][ActIngreName][Form]「ニッシン」は[Number][Unit][Number][Unit]中に[ActIngreName][Number][Unit]を含有する,1
容量<BR>[Number][Unit]<<BR>>成分<BR>[BrandName]は[Number][Unit]（[Number][Unit]）中に[ActIngreName][Number][Unit]を含有する[Form]である,1
[Number][Unit][ActIngreName][Number][Unit]熱量[Number][Unit],1
[BrandName]は[Number][Unit][Number][Unit]中に[ActIngreName][Number][Unit],1
[ActIngreName]<BR>[Number][Unit]（[Number][Unit]）<<BR>>熱量<BR>[Number][Unit],1
熱量<BR>[Number][Unit][Number][Unit],1
容量<BR>[Number][Unit]<<BR>>成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit]<<BR>>熱量<BR>[Number][Unit],1
本剤は[Number][Unit]（[Number][Unit]）中に下記の成分を含有する[Form]である<<BR>>成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>電解質量<BR>[Fomula]＋[Number][Unit]Ｋ＋[Number][Unit]Ｃａ[Number]＋[Number][Unit]Ｍｇ[Number]＋[Number][Unit]Ｐ[Number][Unit]Ａｃｅｔａｔｅ[Number][Unit]Ｌ－Ｌａｃｔａｔｅ[Number][Unit]Ｚｎ[Number][Unit]<<BR>>カロリー<BR>[Number][Unit],1
本剤は[Number][Unit]（[Number][Unit]）中に下記の成分を含有する[Form]である<<BR>>成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>電解質量<BR>Ｋ＋[Number][Unit]Ｃａ[Number]＋[Number][Unit]Ｍｇ[Number]＋[Number][Unit]Ｐ[Number][Unit]Ａｃｅｔａｔｅ[Number][Unit]Ｌ－Ｌａｃｔａｔｅ[Number][Unit]Ｚｎ[Number][Unit]<<BR>>カロリー<BR>[Number][Unit],1
本剤は[Number][Unit]（[Number][Unit]）中に下記の成分を含有する<<BR>>成分：[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]合計：[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit][Form],1
[Number][Unit]（[Number][Unit]）中の有効成分<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit]<<BR>>総[ActIngreName]量[Number][Unit]（[Number][Unit]）中<BR>[Number][Unit]<<BR>>[ActIngreName]量[Number][Unit]（[Number][Unit]）中<BR>[Number][Unit],1
成分含量（[Number][Unit][Number][Unit]中）<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit],1
[BrandName]<BR>[Number][Unit]（[Number][Unit]）中下記の成分を含有する,1
[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する,1
リーバクト配合[Form]は[Number][Unit]（[Number][Unit]）中下記の成分を含有するＬ[ActIngreName][Number][Unit]Ｌ[ActIngreName][Number][Unit]Ｌ[ActIngreName][Number][Unit],1
成分<BR>[Number][Unit]（[Number][Unit]）中<<BR>>有効成分<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit]<<BR>>総[ActIngreName]量<BR>[Number][Unit]（[Number][Unit]）中[Number][Unit],1
[BrandName]は[Number][Unit]（[CaseName]）[Number][Unit]中次の成分分量を含む[Color]の[Form]である[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>総[ActIngreName]量：[Number][Unit][ActIngreName]（Ｅ）：[Number][Unit][ActIngreName]（[Unit]）：[Number][Unit]Ｅ／[Unit]：[Number]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>電解質濃度<BR>[Fomula]＋約[Number][Unit][Fomula]約[Number][Unit],1
〈成分分量〉[Number][Unit][Number][Unit]中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]…[ActIngreName][Number][Unit][ActIngreName][Number][Unit]…[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
本剤は下記の成分を含有する<<BR>>成分[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>[ActIngreName]合計<BR>[Number][Unit]<<BR>>[ActIngreName]濃度<BR>[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>総[ActIngreName]濃度<BR>[Number][Unit]<<BR>>電解質量<BR>[Fomula]＋約[Number][Unit][Fomula]約[Number][Unit],1
本剤は下記の成分を含有する<<BR>>成分[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName]合計[Number][Unit][ActIngreName]濃度[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>総[ActIngreName]濃度<BR>[Number][Unit]<<BR>>[ActIngreName]／[ActIngreName]<BR>[Number]<<BR>>電解質量<BR>[Fomula]＋＜[Number][Unit]ＣＨ[Number]ＣＯＯ約[Number][Unit],1
本剤は下記の成分を含有する<<BR>>成分[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName]合計[Number][Unit][ActIngreName]濃度[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>総[ActIngreName]濃度<BR>[Number][Unit]<<BR>>[ActIngreName]含有率<BR>[Number][Unit]<<BR>>[ActIngreName]／[ActIngreName]<BR>[Number]<<BR>>電解質量<BR>[Fomula]＋：＜[Number][Unit]ＣＨ[Number]ＣＯＯ：約[Number][Unit],1
[BrandName]は[Number][Unit]（[Unit]）中次の成分分量を含む[Color]の[Form]である<<BR>>[Number][Unit]<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>総[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]（Ｅ）<BR>[Number][Unit]<<BR>>[ActIngreName]（[Unit]）<BR>[Number][Unit]<<BR>>Ｅ／[Unit]<BR>[Number]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]含有率<BR>[Number][Unit]<<BR>>電解質濃度<BR>[Fomula]＋約[Number][Unit][ActIngreName]約[Number][Unit],1
本剤は下記の成分を含有する<<BR>>成分[Number][Unit]（[Number][Unit]）中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName]合計[Number][Unit][ActIngreName]濃度[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>総[ActIngreName]濃度<BR>[Number][Unit]<<BR>>[ActIngreName]／[ActIngreName]<BR>[Number]<<BR>>電解質量<BR>[Fomula]＋約[Number][Unit]ＣＨ[Number]ＣＯＯ－約[Number][Unit],1
成分分量<BR>[Number][Unit]又は[Number][Unit]（[Number][Unit]）中（[Number][Unit]）[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
成分分量<BR>[Number][Unit]（[Number][Unit]）中（[Number][Unit]）[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>成分分量<BR>[Number][Unit]（[Number][Unit]）中（[Number][Unit]）[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
本剤は[Number][Unit]（[Number][Unit]）中に下記の成分及び分量を含有する[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
成分分量<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],1
〈成分分量〉[Number][Unit][Number][Unit]中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]…[ActIngreName][Number][Unit][ActIngreName][Number][Unit]…[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]…[ActIngreName][Number][Unit],1
[BrandName]は[Number][Unit]（[CaseName]）[Number][Unit]中次の成分分量を含む[Color]の[Form]である[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>総[ActIngreName]量：[Number][Unit][ActIngreName]（Ｅ）：[Number][Unit][ActIngreName]（[Unit]）：[Number][Unit]Ｅ／[Unit]：[Number]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>電解質濃度<BR>[Fomula]＋約[Number][Unit][Fomula]約[Number][Unit],1
本剤は[Number][Unit]中に下記の成分を含有する<<BR>>容量<BR>[Number][Unit]<<BR>>成分<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]合計：[Number][Unit]<<BR>>総[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]／[ActIngreName]<BR>[Number],1
[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>（[ActIngreName]として）<BR>（[Number][Unit]）<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]注[Number]）<<BR>>Ｋ＋として[Number][Unit]注[Number]）含有（[Number][Unit]）<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]注[Number]）<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>Ｋ＋として[Number][Unit]注[Number]）含有（[Number][Unit]）<<BR>>[Fomula]＋<BR>[Number][Unit]<<BR>>Ｋ＋<BR>[Number][Unit]<<BR>>Ｍｇ[Number]＋<BR>[Number][Unit]<<BR>>Ｃａ[Number]＋<BR>[Number][Unit]<<BR>>[Fomula]－<BR>[Number][Unit]<<BR>>ＳＯ[Number]－<BR>[Number][Unit]<<BR>>Ａｃｅｔａｔｅ－<BR>[Number][Unit]<<BR>>Ｇｌｕｃｏｎａｔｅ－<BR>[Number][Unit]<<BR>>Ｌａｃｔａｔｅ－<BR>[Number][Unit]<<BR>>Ｃｉｔｒａｔｅ[Number]－<BR>[Number][Unit]<<BR>>Ｐ<BR>[Number][Unit]<<BR>>Ｚｎ<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]濃度<BR>[Number][Unit]<<BR>>総[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]／[ActIngreName]<BR>[Number]<<BR>>[ActIngreName]含有率<BR>[Number][Unit]<<BR>>総熱量<BR>[Number][Unit]<<BR>>非蛋白熱量<BR>[Number][Unit]<<BR>>非蛋白熱量／[ActIngreName]<BR>[Number],1
[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>（[ActIngreName]として）<BR>（[Number][Unit]）<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]注[Number]）<<BR>>Ｋ＋として[Number][Unit]注[Number]）含有（[Number][Unit]）<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]注[Number]）<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>Ｋ＋として[Number][Unit]注[Number]）含有（[Number][Unit]）<<BR>>[Fomula]＋<BR>[Number][Unit]<<BR>>Ｋ＋<BR>[Number][Unit]<<BR>>Ｍｇ[Number]＋<BR>[Number][Unit]<<BR>>Ｃａ[Number]＋<BR>[Number][Unit]<<BR>>[Fomula]－<BR>[Number][Unit]<<BR>>ＳＯ[Number]－<BR>[Number][Unit]<<BR>>Ａｃｅｔａｔｅ－<BR>[Number][Unit]<<BR>>Ｇｌｕｃｏｎａｔｅ－<BR>[Number][Unit]<<BR>>Ｌａｃｔａｔｅ－<BR>[Number][Unit]<<BR>>Ｃｉｔｒａｔｅ[Number]－<BR>[Number][Unit]<<BR>>Ｐ<BR>[Number][Unit]<<BR>>Ｚｎ<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]濃度<BR>[Number][Unit]<<BR>>総[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]／[ActIngreName]<BR>[Number]<<BR>>[ActIngreName]含有率<BR>[Number][Unit]<<BR>>総熱量<BR>[Number][Unit]<<BR>>非蛋白熱量<BR>[Number][Unit]<<BR>>非蛋白熱量／[ActIngreName]<BR>[Number],1
[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>精製卵黄レシチン<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>塩酸（ｐＨ調整剤）<BR>適量<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>Ｌ[ActIngreName]塩酸塩（[ActIngreName]として）<BR>[Number][Unit]（[Number][Unit]）<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]（[ActIngreName]として）<BR>[Number][Unit]（[Number][Unit]）<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName][Number][Unit][Form]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]（ｐＨ調整剤）<BR>適量<<BR>>脂肪量<BR>[Number][Unit]<<BR>>脂肪濃度<BR>[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]濃度<BR>[Number][Unit]<<BR>>総[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]量<BR>[Number][Unit]<<BR>>[ActIngreName]／[ActIngreName]<BR>[Number]<<BR>>[ActIngreName]含有率<BR>[Number][Unit]<<BR>>[Fomula]＋<BR>[Number][Unit]<<BR>>Ｋ＋<BR>[Number][Unit]<<BR>>Ｍｇ[Number]＋<BR>[Number][Unit]<<BR>>Ｃａ[Number]＋<BR>[Number][Unit]<<BR>>[Fomula]－<BR>[Number][Unit]<<BR>>ＳＯ[Number]－<BR>[Number][Unit]<<BR>>Ａｃｅｔａｔｅ－<BR>[Number][Unit]<<BR>>Ｇｌｕｃｏｎａｔｅ－<BR>[Number][Unit]<<BR>>Ｐ<BR>[Number][Unit]<<BR>>Ｚｎ<BR>[Number][Unit]<<BR>>総熱量<BR>[Number][Unit]<<BR>>非蛋白熱量<BR>[Number][Unit]<<BR>>非蛋白熱量／[ActIngreName]<BR>[Number],1
